Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
2024-01-17,EQ,811,813.7,804,818.85,807.5,805.55,808.24,827,400.1,"78,95,439","6,38,13,88,279.55","2,16,248"
2024-01-18,EQ,807,822.95,797,805.55,819.6,819.05,812.7,827,400.1,"1,15,00,495","9,34,64,47,986.25","2,80,473"
2024-01-19,EQ,823.85,826,819.5,819.05,824,823.55,822.98,827,400.1,"57,06,888","4,69,66,52,130.95","1,56,090"
2024-01-20,EQ,826,827,817.05,823.55,819.95,818.9,821.45,827,400.1,"28,37,388","2,33,07,75,194.85","76,427"
2024-01-23,EQ,824.9,827.6,796.3,818.9,802.55,800.45,810.46,827.6,400.45,"94,36,209","7,64,76,62,373.75","2,24,944"
2024-01-24,EQ,802.4,812,788.5,800.45,811.65,810.9,803.01,827.6,400.45,"72,17,542","5,79,57,67,502.25","1,83,775"
2024-01-25,EQ,814,814.15,800.3,810.9,810.55,811.85,809.73,827.6,400.45,"1,01,09,720","8,18,61,65,890.10","1,82,572"
2024-01-29,EQ,811.85,843.8,811.05,811.85,840.55,841,830.88,843.8,400.45,"1,28,23,686","10,65,49,91,884.60","2,50,441"
2024-01-30,EQ,843,885.95,842.85,841,864.9,858.85,863.55,885.95,400.45,"1,97,34,613","17,04,18,84,369.10","3,49,849"
2024-01-31,EQ,865.2,896.5,865.2,858.85,884.8,884.2,882.17,896.5,400.45,"2,45,62,392","21,66,81,38,577.05","4,08,702"
2024-02-01,EQ,900,900.15,876.3,884.2,880,878.5,886.7,900.15,400.45,"1,45,05,885","12,86,23,06,257.75","2,90,615"
2024-02-02,EQ,886,895.75,876.85,878.5,882.8,878.75,886.37,900.15,400.45,"1,30,03,437","11,52,58,98,374.50","3,17,653"
2024-02-05,EQ,934,950,915.35,878.75,929.75,926.8,934.93,950,400.45,"3,86,86,871","36,16,96,70,768.70","6,47,208"
2024-02-06,EQ,936.4,941.3,928.4,926.8,939.7,939.55,937.35,950,400.45,"1,27,14,803","11,91,82,59,367.80","3,26,341"
2024-02-07,EQ,944,944,928.05,939.55,935,933.8,935.53,950,400.45,"79,13,010","7,40,28,35,642.10","2,86,625"
2024-02-08,EQ,937,939.7,918.8,933.8,925,924.3,926.75,950,400.45,"1,15,76,253","10,72,83,17,488.90","3,05,476"
2024-02-09,EQ,926,927.4,906.05,924.3,915.7,915,914.6,950,400.45,"79,04,881","7,22,98,33,132.70","2,70,899"
2024-02-12,EQ,916.1,925,908,915,912,911.6,915.51,950,400.45,"72,86,778","6,67,11,36,318.90","2,08,068"
2024-02-13,EQ,911.6,919.1,894,911.6,907.95,906.9,907.32,950,400.45,"85,74,218","7,77,95,85,680.05","2,31,171"
2024-02-14,EQ,900,919.95,894.35,906.9,918.5,918.3,908.86,950,400.45,"65,70,939","5,97,20,68,977.20","1,83,347"
2024-02-15,EQ,923.7,927,916.35,918.3,920.55,920.55,921.13,950,400.45,"64,30,799","5,92,35,96,433.30","1,82,677"
2024-02-16,EQ,925,948.8,924.1,920.55,938.4,938.6,941.47,950,400.45,"1,28,26,164","12,07,54,06,001.80","2,66,600"
2024-02-19,EQ,942.95,942.95,931.05,938.6,933.8,932.6,934.1,950,400.45,"46,32,214","4,32,69,48,761.15","1,37,170"
2024-02-20,EQ,934.45,934.65,920.4,932.6,927.65,926.35,926.54,950,400.45,"47,33,639","4,38,58,87,798.70","1,53,026"
2024-02-21,EQ,926.35,937.2,916.5,926.35,921.5,921.05,927.22,950,400.45,"60,11,018","5,57,35,15,628.15","1,57,853"
2024-02-22,EQ,924.65,933.85,914.6,921.05,932,932.3,924.59,950,400.45,"64,37,014","5,95,15,96,828.20","1,86,849"
2024-02-23,EQ,933.1,939.8,929.4,932.3,935.05,937.4,935.7,950,400.45,"70,47,473","6,59,43,19,211.95","1,77,363"
2024-02-26,EQ,937.1,945,930.7,937.4,937,936.95,939.4,950,400.45,"56,00,234","5,26,08,57,679.25","1,55,986"
2024-02-27,EQ,936.75,965,935.5,936.95,962.55,962.7,952.91,965,400.45,"1,28,10,206","12,20,69,13,965.65","2,55,150"
2024-02-28,EQ,966.15,976,950.3,962.7,956.45,958.05,964.72,976,400.45,"1,52,19,187","14,68,23,25,105.15","2,74,090"
2024-02-29,EQ,959,959.25,942.9,958.05,954.8,950.2,951.04,976,400.45,"1,03,46,657","9,84,01,23,082.15","2,65,774"
2024-03-01,EQ,958.95,980.4,956.7,950.2,978,977.4,973.55,980.4,400.45,"1,06,45,369","10,36,38,17,721.85","2,62,649"
2024-03-02,EQ,987,992.6,981.55,977.4,989,988.35,988.11,992.6,400.45,"17,83,565","1,76,23,52,615.40","44,527"
2024-03-04,EQ,993.25,995,980.1,988.35,988.9,987.2,987.44,995,400.45,"60,84,495","6,00,80,71,877.35","1,72,305"
2024-03-05,EQ,"1,027.00","1,065.60","1,005.35",987.2,"1,022.60","1,021.90","1,034.27","1,065.60",400.45,"5,98,11,033","61,86,08,32,911.30","10,21,819"
2024-03-06,EQ,"1,025.00","1,030.65","1,009.00","1,021.90","1,018.30","1,017.65","1,017.80","1,065.60",400.45,"1,42,14,823","14,46,78,13,308.05","3,24,328"
2024-03-07,EQ,"1,025.00","1,047.00","1,014.05","1,017.65","1,038.00","1,039.30","1,034.02","1,065.60",400.45,"1,68,77,082","17,45,12,86,445.70","3,34,768"
2024-03-11,EQ,"1,034.75","1,035.95","1,021.00","1,039.30","1,029.00","1,028.00","1,028.41","1,065.60",400.45,"75,02,450","7,71,56,05,116.35","2,26,237"
2024-03-12,EQ,"1,027.80","1,037.00","1,011.30","1,028.00","1,019.00","1,016.50","1,022.19","1,065.60",400.45,"87,63,820","8,95,82,73,288.40","2,43,990"
2024-03-13,EQ,"1,019.00","1,021.00",963.55,"1,016.50",973.15,973.2,988.04,"1,065.60",400.45,"1,65,64,155","16,36,60,04,383.05","4,29,325"
2024-03-14,EQ,964.95,982,955.4,973.2,968.4,967.75,968.09,"1,065.60",400.45,"2,29,31,801","22,20,00,06,561.95","4,53,838"
2024-03-15,EQ,968.4,979.75,940,967.75,943.95,945.85,951.07,"1,065.60",400.45,"2,33,90,913","22,24,63,00,902.20","4,09,527"
2024-03-18,EQ,945.85,974.8,936.65,945.85,972,972.45,961.64,"1,065.60",400.45,"1,21,21,719","11,65,67,66,985.35","3,01,579"
2024-03-19,EQ,968.55,970.6,951.6,972.45,958.2,957.75,960.6,"1,065.60",400.45,"94,83,750","9,11,01,35,924.35","2,38,021"
2024-03-20,EQ,960.9,965.15,921.2,957.75,944.3,940.45,940.72,"1,065.60",400.45,"1,39,00,321","13,07,63,39,290.15","3,34,099"
2024-03-21,EQ,951,969.25,946,940.45,965.55,964.9,959.7,"1,065.60",400.45,"1,10,74,207","10,62,78,71,292.80","2,55,104"
2024-03-22,EQ,964.9,986.2,950.35,964.9,979.75,979.8,973.11,"1,065.60",400.45,"1,36,38,296","13,27,15,35,879.30","3,31,701"
2024-03-26,EQ,977,995,976,979.8,987.15,986.2,988.47,"1,065.60",400.45,"94,61,531","9,35,24,25,727.35","2,03,693"
2024-03-27,EQ,991.6,995,976.7,986.2,979.85,978.65,986.05,"1,065.60",400.45,"66,40,537","6,54,79,01,957.20","1,53,746"
2024-03-28,EQ,982.5,999.9,979,978.65,995,992.8,989.41,"1,065.60",400.45,"98,62,996","9,75,85,05,417.60","2,06,461"
2024-04-01,EQ,"1,000.00","1,009.85",987.45,992.8,994,992.25,999.89,"1,065.60",419.5,"86,29,407","8,62,84,17,031.65","1,86,115"
2024-04-02,EQ,999,"1,008.00",993.4,992.25,"1,006.40","1,004.65","1,001.88","1,065.60",419.5,"79,95,931","8,01,09,66,198.30","1,40,240"
2024-04-03,EQ,"1,004.00","1,014.45",992.55,"1,004.65","1,009.80","1,009.15","1,005.24","1,065.60",419.5,"80,40,366","8,08,24,83,994.30","1,78,668"
2024-04-04,EQ,"1,016.00","1,017.00",998.15,"1,009.15","1,013.00","1,011.60","1,009.18","1,065.60",419.5,"91,38,276","9,22,21,66,611.85","2,22,736"
2024-04-05,EQ,"1,011.60","1,012.50","1,004.40","1,011.60","1,007.85","1,007.10","1,007.70","1,065.60",419.5,"45,19,120","4,55,39,38,869.15","1,25,137"
2024-04-08,EQ,"1,010.05","1,016.40","1,004.00","1,007.10","1,012.70","1,013.20","1,011.67","1,065.60",452.0,"51,88,052","5,24,85,88,584.35","1,35,516"
2024-04-09,EQ,"1,021.00","1,029.50","1,005.00","1,013.20","1,008.00","1,008.50","1,016.63","1,065.60",452.0,"85,39,041","8,68,10,62,975.60","1,65,448"
2024-04-10,EQ,"1,012.25","1,021.00","1,010.00","1,008.50","1,014.00","1,013.50","1,013.34","1,065.60",452.0,"45,54,077","4,61,48,09,424.85","1,47,535"
2024-04-12,EQ,"1,014.00","1,029.00","1,013.50","1,013.50","1,020.00","1,018.50","1,022.78","1,065.60",452.0,"1,15,75,194","11,83,88,97,334.00","2,69,532"
2024-04-15,EQ,998.1,"1,006.95",978.5,"1,018.50",997.95,998.8,996.59,"1,065.60",465.8,"1,26,32,409","12,58,93,70,202.80","3,15,872"
2024-04-16,EQ,990,"1,004.90",982.1,998.8,992.2,992.8,994.95,"1,065.60",465.8,"95,74,762","9,52,64,21,190.55","3,71,266"
2024-04-18,EQ,996.35,"1,003.10",966.25,992.8,977.55,971.35,985.92,"1,065.60",465.8,"1,35,40,490","13,34,98,51,587.35","3,86,743"
2024-04-19,EQ,964,967.95,944,971.35,964.4,963.2,956.12,"1,065.60",465.8,"1,53,81,310","14,70,64,20,442.10","4,55,804"
2024-04-22,EQ,978.75,978.75,966,963.2,974.7,973.55,971.86,"1,065.60",468.3,"71,87,959","6,98,56,55,749.55","1,85,545"
2024-04-23,EQ,976,994.5,974.05,973.55,987.75,986.75,985.98,"1,065.60",468.3,"79,94,116","7,88,20,75,910.30","2,04,024"
2024-04-24,EQ,992.4,995.9,988,986.75,990.8,991.65,991.57,"1,065.60",468.3,"46,71,450","4,63,20,68,971.70","1,32,021"
2024-04-25,EQ,992.5,"1,003.30",989.5,991.65,"1,002.00","1,001.25",996.95,"1,065.60",468.3,"83,66,455","8,34,09,20,069.70","1,91,801"
2024-04-26,EQ,"1,007.80","1,008.95",996.6,"1,001.25","1,000.00",999.5,"1,002.09","1,065.60",468.3,"79,37,500","7,95,41,27,656.55","2,07,973"
2024-04-29,EQ,"1,003.05","1,005.75",999,999.5,"1,000.05","1,000.60","1,001.33","1,065.60",474.55,"47,64,750","4,77,10,91,108.70","1,38,831"
2024-04-30,EQ,"1,005.00","1,019.45",997.5,"1,000.60","1,008.00","1,007.90","1,013.13","1,065.60",474.55,"90,47,011","9,16,58,14,674.35","2,17,132"
2024-05-02,EQ,"1,020.00","1,030.00","1,011.55","1,007.90","1,028.80","1,027.80","1,024.12","1,065.60",474.55,"1,26,95,047","13,00,13,13,075.95","3,25,584"
2024-05-03,EQ,"1,038.00","1,040.20",996,"1,027.80","1,014.50","1,013.40","1,017.92","1,065.60",474.55,"1,18,71,773","12,08,45,02,533.20","2,94,136"
2024-05-06,EQ,"1,015.00","1,019.80","1,005.00","1,013.40","1,015.10","1,016.20","1,013.30","1,065.60",478.1,"57,24,760","5,80,09,03,344.70","1,52,486"
2024-05-07,EQ,"1,016.20","1,017.95",982.05,"1,016.20",988,988.55,995.72,"1,065.60",478.1,"88,77,426","8,83,94,36,147.40","2,68,478"
2024-05-08,EQ,986.95,"1,015.00",977,988.55,"1,013.10","1,012.10","1,001.59","1,065.60",478.1,"75,19,352","7,53,12,91,997.20","1,76,945"
2024-05-09,EQ,"1,011.00","1,043.20","1,007.30","1,012.10","1,030.00","1,030.30","1,031.37","1,065.60",478.1,"1,91,89,798","19,79,17,72,664.40","3,73,117"
2024-05-10,EQ,"1,037.00","1,050.35","1,030.40","1,030.30","1,047.00","1,046.65","1,041.70","1,065.60",478.1,"1,33,83,183","13,94,12,41,784.40","2,72,084"
2024-05-13,EQ,"1,005.00","1,008.70",947.2,"1,046.65",959.4,959.75,965.73,"1,065.60",504.75,"5,89,74,762","56,95,37,31,977.95","12,49,124"
2024-05-14,EQ,965.1,968,953.25,959.75,964.75,964.65,961.48,"1,065.60",504.75,"1,63,25,689","15,69,67,71,291.20","4,44,401"
2024-05-15,EQ,970.95,972.95,945.1,964.65,946,947.3,955.59,"1,065.60",504.75,"1,96,68,239","18,79,47,94,488.80","5,52,332"
2024-05-16,EQ,953.2,954.4,919,947.3,939.2,936.4,932.31,"1,065.60",504.75,"3,12,40,770","29,12,60,84,706.15","9,91,302"
2024-05-17,EQ,944,953.4,941,936.4,944.95,945.7,946.87,"1,065.60",504.75,"1,32,05,512","12,50,39,51,677.20","3,45,592"
2024-05-18,EQ,950,958,947,945.7,954,953.95,951.58,"1,065.60",504.75,"19,30,324","1,83,68,62,132.25","46,830"
2024-05-21,EQ,954,956.65,948.7,953.95,950.5,951.3,952.23,"1,065.60",509.1,"1,00,55,258","9,57,49,46,020.95","3,08,306"
2024-05-22,EQ,952,954.9,942.55,951.3,947.95,947.5,948.59,"1,065.60",509.1,"94,95,279","9,00,71,05,777.45","2,43,237"
2024-05-23,EQ,950,963.45,945.05,947.5,962.45,962.35,955.16,"1,065.60",509.1,"1,12,11,074","10,70,83,62,879.35","2,57,170"
2024-05-24,EQ,962.5,970.95,958,962.35,958.9,960.55,965.97,"1,065.60",509.1,"95,90,588","9,26,42,65,969.40","2,55,338"
2024-05-27,EQ,964.9,966.45,952,960.55,959.2,958.5,960.65,"1,065.60",516.4,"69,16,555","6,64,43,93,473.10","1,74,172"
2024-05-28,EQ,959,961.9,946,958.5,947.45,947.55,951.76,"1,065.60",516.4,"66,18,946","6,29,96,51,307.05","1,97,988"
2024-05-29,EQ,946.95,950.5,938.8,947.55,943.5,943.6,944.04,"1,065.60",516.4,"81,84,019","7,72,60,12,188.20","2,35,178"
2024-05-30,EQ,943.5,951.45,921,943.6,929.35,923.95,932.76,"1,065.60",516.4,"1,01,70,912","9,48,70,37,493.15","3,12,135"
2024-05-31,EQ,931.65,937.25,920.1,923.95,924.5,923,926.9,"1,065.60",516.4,"1,42,89,102","13,24,45,60,246.05","2,92,240"
2024-06-03,EQ,963,963,934,923,951.5,950.45,945.99,"1,065.60",537.9,"1,23,14,329","11,64,91,70,721.05","3,03,950"
2024-06-04,EQ,948,948,855.4,950.45,904.95,903.9,903.72,"1,065.60",537.9,"2,65,54,598","23,99,79,86,160.70","8,13,215"
2024-06-05,EQ,924.95,933.75,890,903.9,928,929.95,917.55,"1,065.60",537.9,"1,37,52,553","12,61,87,06,601.05","3,47,081"
2024-06-06,EQ,940,946,931.2,929.95,939.5,938.25,939.29,"1,065.60",537.9,"1,17,92,640","11,07,67,24,156.05","3,58,066"
2024-06-07,EQ,940,973,935.25,938.25,970,970.5,959.91,"1,065.60",537.9,"1,55,77,866","14,95,32,76,886.75","3,19,681"
2024-06-10,EQ,977,984.9,969.1,970.5,974.8,975.15,976.04,"1,065.60",557.7,"92,58,931","9,03,71,31,825.15","2,02,911"
2024-06-11,EQ,973.8,992.55,966.65,975.15,986.15,987.1,984.93,"1,065.60",557.7,"1,48,28,702","14,60,53,01,145.30","4,00,232"
2024-06-12,EQ,994.5,"1,010.25",987,987.1,989.2,988.7,996.34,"1,065.60",557.7,"1,75,27,993","17,46,38,64,630.25","4,30,324"
2024-06-13,EQ,"1,002.00","1,002.00",980.75,988.7,985.8,985.85,988.6,"1,065.60",557.7,"1,21,57,226","12,01,86,56,079.65","2,95,633"
2024-06-14,EQ,990,997.25,981.4,985.85,992,993.4,990.22,"1,065.60",557.7,"1,15,91,421","11,47,80,53,630.05","3,09,906"
2024-06-18,EQ,"1,000.00","1,003.55",984,993.4,986.5,985.9,992.19,"1,065.60",557.7,"98,45,075","9,76,81,98,778.40","2,84,505"
2024-06-19,EQ,990,994.9,975.15,985.9,977.5,977.35,983.31,"1,065.60",557.7,"76,05,719","7,47,87,62,920.90","1,82,319"
2024-06-20,EQ,980,988.4,976.35,977.35,979.1,978.25,981.43,"1,065.60",557.7,"72,99,571","7,16,40,54,388.95","1,75,319"
2024-06-21,EQ,979,980.9,958.1,978.25,960,961.8,966.4,"1,065.60",557.7,"1,43,03,735","13,82,31,76,478.20","3,86,477"
2024-06-24,EQ,960.9,963.5,950.05,961.8,959,958.05,957.97,"1,065.60",557.8,"66,55,577","6,37,58,11,978.75","1,82,820"
2024-06-25,EQ,960,962.85,949.3,958.05,955.5,955,954.6,"1,065.60",557.8,"73,04,128","6,97,25,50,149.55","2,15,159"
2024-06-26,EQ,956,962.5,950.1,955,952.5,951.85,956.51,"1,065.60",557.8,"69,08,988","6,60,85,39,093.40","1,82,508"
2024-06-27,EQ,952.5,974.85,948.05,951.85,972.6,972.1,959.23,"1,065.60",557.8,"1,93,85,412","18,59,50,83,922.20","2,73,327"
2024-06-28,EQ,975,998.5,972.55,972.1,989.2,989.75,989.82,"1,065.60",557.8,"2,30,25,267","22,79,09,23,244.55","4,26,973"
2024-07-01,EQ,989.75,"1,005.50",985.2,989.75,"1,000.00","1,002.05",996.45,"1,065.60",584.95,"1,40,06,105","13,95,63,45,878.05","2,47,271"
2024-07-02,EQ,"1,004.05","1,005.00",979.1,"1,002.05",982.5,981.3,988.36,"1,065.60",584.95,"1,22,84,132","12,14,11,66,752.35","2,52,422"
2024-07-03,EQ,984.95,987.35,973.5,981.3,977.25,975.65,977.3,"1,065.60",584.95,"73,46,258","7,17,95,27,220.45","2,30,730"
2024-07-04,EQ,984,"1,004.00",979.6,975.65,"1,002.50",998.2,992.82,"1,065.60",584.95,"1,21,39,832","12,05,26,90,682.10","2,28,411"
2024-07-05,EQ,"1,005.00","1,006.60",989.95,998.2,992.9,993.65,996.93,"1,065.60",584.95,"90,50,375","9,02,26,29,661.70","2,07,489"
2024-07-08,EQ,"1,005.00","1,016.60",996.2,993.65,"1,002.90","1,002.60","1,005.86","1,065.60",593.3,"1,33,12,085","13,39,01,56,806.85","2,58,538"
2024-07-09,EQ,"1,000.95","1,017.00",998.1,"1,002.60","1,014.15","1,014.95","1,010.93","1,065.60",593.3,"1,09,48,094","11,06,77,56,784.35","2,04,321"
2024-07-10,EQ,"1,015.00","1,019.85",986.05,"1,014.95","1,004.30","1,005.50","1,006.58","1,065.60",593.3,"1,34,12,206","13,50,04,45,675.60","2,66,731"
2024-07-11,EQ,"1,008.00","1,025.50","1,007.05","1,005.50","1,021.20","1,020.80","1,020.12","1,065.60",593.3,"1,19,83,571","12,22,47,30,348.70","2,62,202"
2024-07-12,EQ,"1,023.85","1,025.90","1,015.00","1,020.80","1,018.20","1,016.75","1,020.26","1,065.60",593.3,"73,39,644","7,48,83,35,702.40","1,77,026"
2024-07-15,EQ,"1,021.35","1,029.80","1,017.30","1,016.75","1,024.50","1,024.45","1,025.55","1,065.60",593.3,"58,47,333","5,99,67,56,146.45","1,59,747"
2024-07-16,EQ,"1,025.50","1,029.60","1,019.20","1,024.45","1,020.00","1,021.15","1,023.51","1,065.60",593.3,"48,24,555","4,93,79,99,824.75","1,12,175"
2024-07-18,EQ,"1,022.95","1,027.00","1,008.00","1,021.15","1,025.00","1,024.55","1,019.04","1,065.60",593.3,"80,10,324","8,16,28,46,376.75","2,27,199"
2024-07-19,EQ,"1,024.00","1,024.00",986.65,"1,024.55",990.8,990,"1,002.41","1,065.60",593.3,"74,00,178","7,41,80,29,167.70","2,22,285"
2024-07-22,EQ,990,"1,008.00",976.55,990,"1,003.90","1,003.15",996.51,"1,065.60",593.3,"73,96,198","7,37,03,49,634.00","1,84,710"
2024-07-23,EQ,"1,007.90","1,008.65",967.2,"1,003.15","1,001.00","1,001.80",996.08,"1,065.60",593.3,"1,03,84,177","10,34,34,74,615.85","2,78,738"
2024-07-24,EQ,997.8,"1,034.25",995.15,"1,001.80","1,026.45","1,027.70","1,024.27","1,065.60",593.3,"1,14,69,098","11,74,74,66,151.50","2,53,508"
2024-07-25,EQ,"1,029.00","1,094.00","1,024.35","1,027.70","1,089.05","1,090.95","1,072.70","1,094.00",593.3,"3,27,66,835","35,14,88,51,986.10","6,43,962"
2024-07-26,EQ,"1,111.95","1,120.50","1,083.60","1,090.95","1,116.05","1,118.30","1,102.42","1,120.50",593.3,"2,12,32,845","23,40,75,96,444.55","3,50,076"
2024-07-29,EQ,"1,124.00","1,139.90","1,118.60","1,118.30","1,124.00","1,124.00","1,126.98","1,139.90",593.3,"1,18,50,624","13,35,53,95,151.85","2,40,071"
2024-07-30,EQ,"1,125.80","1,179.00","1,118.60","1,124.00","1,162.00","1,161.85","1,159.58","1,179.00",593.3,"2,85,92,304","33,15,49,78,461.75","4,79,248"
2024-07-31,EQ,"1,164.00","1,167.90","1,145.30","1,161.85","1,159.00","1,156.65","1,155.71","1,179.00",593.3,"1,08,60,623","12,55,17,38,775.95","2,76,733"
2024-08-01,EQ,"1,167.00","1,176.00","1,136.50","1,156.65","1,142.65","1,144.40","1,152.27","1,179.00",593.3,"1,43,75,948","16,56,50,40,996.00","3,15,403"
2024-08-02,EQ,"1,120.00","1,120.00","1,090.05","1,144.40","1,095.00","1,096.65","1,102.36","1,179.00",593.3,"2,19,67,812","24,21,64,06,152.15","5,21,622"
2024-08-05,EQ,"1,059.95","1,065.00","1,014.05","1,096.65","1,015.45","1,016.45","1,034.68","1,179.00",593.3,"2,66,51,144","27,57,54,30,534.50","7,74,396"
2024-08-06,EQ,"1,030.00","1,060.65","1,008.40","1,016.45","1,018.55","1,013.75","1,032.34","1,179.00",593.3,"1,67,26,393","17,26,74,02,640.30","5,29,099"
2024-08-07,EQ,"1,036.05","1,040.20","1,015.05","1,013.75","1,027.00","1,025.30","1,022.17","1,179.00",593.3,"99,78,703","10,19,99,27,148.55","2,70,211"
2024-08-08,EQ,"1,034.95","1,056.40","1,027.00","1,025.30","1,042.00","1,041.75","1,043.95","1,179.00",593.3,"1,95,29,790","20,38,81,69,431.55","3,98,999"
2024-08-09,EQ,"1,055.00","1,082.95","1,052.05","1,041.75","1,071.00","1,068.10","1,070.33","1,179.00",593.3,"1,54,43,008","16,52,91,64,246.20","4,03,926"
2024-08-12,EQ,"1,065.00","1,079.90","1,055.00","1,068.10","1,075.40","1,076.15","1,074.62","1,179.00",593.3,"1,13,11,050","12,15,51,20,942.60","2,83,848"
2024-08-13,EQ,"1,074.85","1,075.50","1,048.20","1,076.15","1,056.35","1,053.45","1,058.44","1,179.00",593.3,"75,08,231","7,94,69,93,629.20","2,56,317"
2024-08-14,EQ,"1,057.00","1,067.05","1,047.00","1,053.45","1,062.85","1,062.35","1,059.22","1,179.00",593.3,"82,11,830","8,69,81,60,597.85","3,38,678"
2024-08-16,EQ,"1,072.00","1,099.95","1,070.00","1,062.35","1,098.00","1,098.35","1,088.94","1,179.00",593.3,"1,14,35,650","12,45,27,12,625.80","3,59,319"
2024-08-19,EQ,"1,105.90","1,107.00","1,085.00","1,098.35","1,090.00","1,087.70","1,091.34","1,179.00",593.3,"69,11,441","7,54,27,57,858.80","2,15,413"
2024-08-20,EQ,"1,097.00","1,098.05","1,082.05","1,087.70","1,087.00","1,086.90","1,086.98","1,179.00",593.3,"56,25,723","6,11,50,56,870.40","1,52,463"
2024-08-21,EQ,"1,089.00","1,095.30","1,083.30","1,086.90","1,086.85","1,085.20","1,087.29","1,179.00",593.3,"48,69,876","5,29,49,53,041.10","1,40,012"
2024-08-22,EQ,"1,090.00","1,094.75","1,064.95","1,085.20","1,072.00","1,068.45","1,073.05","1,179.00",593.3,"93,77,476","10,06,24,58,859.25","2,13,793"
2024-08-23,EQ,"1,073.00","1,092.60","1,071.00","1,068.45","1,085.35","1,085.15","1,084.19","1,179.00",593.3,"1,01,79,655","11,03,66,65,762.20","2,12,611"
2024-08-26,EQ,"1,089.00","1,103.35","1,082.85","1,085.15","1,094.40","1,092.40","1,095.15","1,179.00",599.05,"94,15,039","10,31,08,60,261.90","2,06,672"
2024-08-27,EQ,"1,093.05","1,096.65","1,075.00","1,092.40","1,079.90","1,077.25","1,083.48","1,179.00",599.05,"88,13,305","9,54,90,07,082.90","1,88,735"
2024-08-28,EQ,"1,082.95","1,088.70","1,070.10","1,077.25","1,073.80","1,074.55","1,078.20","1,179.00",599.05,"81,45,376","8,78,23,38,142.85","1,45,258"
2024-08-29,EQ,"1,079.05","1,142.00","1,066.00","1,074.55","1,112.90","1,121.65","1,109.08","1,179.00",599.05,"4,06,58,159","45,09,30,83,295.55","4,10,027"
2024-08-30,EQ,"1,113.95","1,115.00","1,097.45","1,121.65","1,109.00","1,111.35","1,109.49","1,179.00",599.05,"1,76,47,545","19,57,97,98,333.80","2,76,947"
2024-09-02,EQ,"1,105.00","1,105.00","1,087.35","1,111.35","1,093.00","1,092.65","1,094.25","1,179.00",605.6,"81,16,675","8,88,17,10,477.65","2,06,392"
2024-09-03,EQ,"1,097.60","1,100.00","1,082.20","1,092.65","1,086.55","1,085.10","1,089.20","1,179.00",605.6,"50,88,731","5,54,26,59,967.15","1,64,019"
2024-09-04,EQ,"1,079.00","1,085.00","1,072.10","1,085.10","1,081.00","1,080.45","1,078.18","1,179.00",605.6,"46,65,908","5,03,06,80,535.70","1,40,011"
2024-09-05,EQ,"1,081.00","1,085.85","1,066.95","1,080.45","1,068.70","1,069.15","1,074.87","1,179.00",605.6,"79,00,593","8,49,20,90,556.35","2,24,556"
2024-09-06,EQ,"1,068.80","1,072.95","1,040.50","1,069.15","1,050.65","1,049.35","1,051.98","1,179.00",605.6,"87,17,377","9,17,04,90,006.70","3,07,427"
2024-09-09,EQ,"1,049.35","1,049.95","1,026.25","1,049.35","1,040.80","1,038.70","1,035.04","1,179.00",608.3,"72,06,054","7,45,85,38,437.00","2,50,411"
2024-09-10,EQ,"1,049.00","1,049.00","1,032.20","1,038.70","1,035.00","1,035.80","1,038.72","1,179.00",608.3,"69,19,238","7,18,71,65,122.00","2,54,751"
2024-09-11,EQ,"1,000.00","1,011.55",971.25,"1,035.80",976.4,976.3,983.79,"1,179.00",608.3,"3,61,40,411","35,55,45,73,915.35","10,60,328"
2024-09-12,EQ,976.3,988,958,976.3,984,986.15,973.48,"1,179.00",608.3,"2,56,75,836","24,99,48,36,924.25","6,12,687"
2024-09-13,EQ,994.9,"1,006.00",988,986.15,991.85,992.1,994.82,"1,179.00",608.3,"1,32,03,676","13,13,53,30,656.10","3,30,078"
2024-09-16,EQ,997,999.9,984.5,992.1,988.45,988.4,990.38,"1,179.00",608.3,"58,36,274","5,78,01,10,599.55","1,89,546"
2024-09-17,EQ,995,995,960,988.4,975,974.95,969.17,"1,179.00",608.3,"4,45,16,613","43,14,40,98,335.60","5,18,729"
2024-09-18,EQ,978.2,983.7,957.15,974.95,959.2,962.05,968.76,"1,179.00",608.3,"1,20,44,431","11,66,81,31,471.45","2,41,634"
2024-09-19,EQ,970.4,978.95,956.35,962.05,969.95,967,966.21,"1,179.00",608.3,"1,34,66,770","13,01,17,04,761.55","3,18,723"
2024-09-20,EQ,967,977.5,949.2,967,971.3,970.85,968.78,"1,179.00",608.3,"1,67,64,981","16,24,15,31,315.75","3,45,069"
2024-09-23,EQ,973.5,979.2,966.05,970.85,972.3,971.8,972.23,"1,179.00",608.3,"1,02,54,297","9,96,95,67,890.40","2,60,064"
2024-09-24,EQ,974,985,972.6,971.8,976.95,977.3,977.93,"1,179.00",608.3,"1,27,55,422","12,47,39,06,842.30","3,69,601"
2024-09-25,EQ,982.4,982.5,959.25,977.3,964,963.6,965.11,"1,179.00",608.3,"1,29,59,075","12,50,69,01,289.00","4,83,047"
2024-09-26,EQ,970.8,994.95,965.6,963.6,990.9,993.15,984.31,"1,179.00",608.3,"2,16,40,021","21,30,05,73,909.50","4,11,197"
